Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
8,1667348436599,02/11/2022 00:20:36,1667348436409,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,camerause,Yes
9,1667348436599,02/11/2022 00:20:36,1667348436409,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,camerause-quantised,1
10,1667348436599,02/11/2022 00:20:36,1667348436409,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,camera_brand,
11,1667348436599,02/11/2022 00:20:36,1667348436409,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,distancefromscreen,22 inches
12,1667348436599,02/11/2022 00:20:36,1667348436409,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,lookphone,3
13,1667348436599,02/11/2022 00:20:36,1667348436409,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,response-1,0
14,1667348436599,02/11/2022 00:20:36,1667348436410,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,envdistraction,Yes
15,1667348436599,02/11/2022 00:20:36,1667348436410,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,envdistraction-quantised,1
16,1667348436599,02/11/2022 00:20:36,1667348436410,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,response-2,yes
17,1667348436599,02/11/2022 00:20:36,1667348436410,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,help,no notes
18,1667348436599,02/11/2022 00:20:36,1667348436410,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,response-4,No
19,1667348436599,02/11/2022 00:20:36,1667348436410,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,response-4-quantised,2
20,1667348436599,02/11/2022 00:20:36,1667348436410,-4,01/11/2022 20:20:36,77588,10,questionnaire-6fn4,,24944902,BLIND,7368159,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x789,,ET_Data_Quality,3,No,END QUESTIONNAIRE,76755
1,1667577569675,04/11/2022 15:59:29,1667577569841,-4,04/11/2022 11:59:29,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1504x860,,ET_Data_Quality,3,No,BEGIN QUESTIONNAIRE,
2,1667577679289,04/11/2022 16:01:19,1667577679480,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,visionproblems,Yes
3,1667577679515,04/11/2022 16:01:19,1667577679491,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,visionproblems-quantised,1
4,1667577679515,04/11/2022 16:01:19,1667577679491,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,response-3,No
5,1667577679515,04/11/2022 16:01:19,1667577679492,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,response-3-quantised,2
6,1667577679515,04/11/2022 16:01:19,1667577679493,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,wearing-3,Makeup
7,1667577679515,04/11/2022 16:01:19,1667577679493,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,light,Yes
8,1667577679515,04/11/2022 16:01:19,1667577679494,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,light-quantised,1
9,1667577679515,04/11/2022 16:01:19,1667577679495,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,camerause,Yes
10,1667577679515,04/11/2022 16:01:19,1667577679496,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,camerause-quantised,1
11,1667577679515,04/11/2022 16:01:19,1667577679497,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,camera_brand,
12,1667577679515,04/11/2022 16:01:19,1667577679498,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,distancefromscreen,17 inches
13,1667577679515,04/11/2022 16:01:19,1667577679500,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,lookphone,0
14,1667577679515,04/11/2022 16:01:19,1667577679500,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,response-1,0
15,1667577679515,04/11/2022 16:01:19,1667577679501,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,envdistraction,Yes
16,1667577679515,04/11/2022 16:01:19,1667577679502,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,envdistraction-quantised,1
17,1667577679515,04/11/2022 16:01:19,1667577679503,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,response-2,yes
18,1667577679515,04/11/2022 16:01:19,1667577679504,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,help,Clarify whether or not we are trying to select an image as fast as possible or not
19,1667577679515,04/11/2022 16:01:19,1667577679504,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,response-4,No
20,1667577679515,04/11/2022 16:01:19,1667577679505,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,response-4-quantised,2
21,1667577679515,04/11/2022 16:01:19,1667577679506,-4,04/11/2022 12:01:19,77588,10,questionnaire-6fn4,,25002585,BLIND,7390727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1504x1003,1487x860,,ET_Data_Quality,3,No,END QUESTIONNAIRE,109665
1,1667536884031,04/11/2022 04:41:24,1667536883884,-4,04/11/2022 00:41:23,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1440x820,,ET_Data_Quality,3,No,BEGIN QUESTIONNAIRE,
2,1667536939987,04/11/2022 04:42:19,1667536939769,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,visionproblems,Yes
3,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,visionproblems-quantised,1
4,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,response-3,No
5,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,response-3-quantised,2
6,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,wearing-2,Contacts
7,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,light,Yes
8,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,light-quantised,1
9,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,camerause,Yes
10,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,camerause-quantised,1
11,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,camera_brand,
12,1667536940081,04/11/2022 04:42:20,1667536939771,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,distancefromscreen,11
13,1667536940081,04/11/2022 04:42:20,1667536939772,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,lookphone,0
14,1667536940081,04/11/2022 04:42:20,1667536939772,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,response-1,0
15,1667536940081,04/11/2022 04:42:20,1667536939772,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,envdistraction,Yes
16,1667536940081,04/11/2022 04:42:20,1667536939772,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,envdistraction-quantised,1
17,1667536940081,04/11/2022 04:42:20,1667536939772,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,response-2,No
18,1667536940081,04/11/2022 04:42:20,1667536939772,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,help,I couldn't hear the sound at all.
19,1667536940081,04/11/2022 04:42:20,1667536939772,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,response-4,No
20,1667536940081,04/11/2022 04:42:20,1667536939772,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,response-4-quantised,2
21,1667536940081,04/11/2022 04:42:20,1667536939772,-4,04/11/2022 00:42:19,77588,10,questionnaire-6fn4,,24991320,BLIND,7384963,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1440x900,1425x820,,ET_Data_Quality,3,No,END QUESTIONNAIRE,55888
1,1667504467637,03/11/2022 19:41:07,1667504467540,-4,03/11/2022 15:41:07,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,BEGIN QUESTIONNAIRE,
2,1667504554710,03/11/2022 19:42:34,1667504554623,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,visionproblems,No
3,1667504554822,03/11/2022 19:42:34,1667504554626,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,visionproblems-quantised,2
4,1667504554822,03/11/2022 19:42:34,1667504554626,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,response-3,No
5,1667504554822,03/11/2022 19:42:34,1667504554626,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,response-3-quantised,2
6,1667504554822,03/11/2022 19:42:34,1667504554627,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,light,Yes
7,1667504554822,03/11/2022 19:42:34,1667504554627,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,light-quantised,1
8,1667504554822,03/11/2022 19:42:34,1667504554627,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,camerause,Yes
9,1667504554822,03/11/2022 19:42:34,1667504554627,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,camerause-quantised,1
10,1667504554822,03/11/2022 19:42:34,1667504554627,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,camera_brand,
11,1667504554822,03/11/2022 19:42:34,1667504554628,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,distancefromscreen,55 cm
12,1667504554822,03/11/2022 19:42:34,1667504554628,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,lookphone,1
13,1667504554822,03/11/2022 19:42:34,1667504554628,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,response-1,0
14,1667504554822,03/11/2022 19:42:34,1667504554628,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,envdistraction,Yes
15,1667504554822,03/11/2022 19:42:34,1667504554629,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,envdistraction-quantised,1
16,1667504554822,03/11/2022 19:42:34,1667504554629,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,response-2,Yes they were 
17,1667504554822,03/11/2022 19:42:34,1667504554629,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,help,I would like the calibration to be done more quickly as it failed several times despite me being pretty still 
18,1667504554822,03/11/2022 19:42:34,1667504554630,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,response-4,No
19,1667504554822,03/11/2022 19:42:34,1667504554630,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,response-4-quantised,2
20,1667504554822,03/11/2022 19:42:34,1667504554630,-4,03/11/2022 15:42:34,77588,10,questionnaire-6fn4,,24986392,BLIND,7383246,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1440x762,,ET_Data_Quality,3,No,END QUESTIONNAIRE,87090
1,1667355638142,02/11/2022 02:20:38,1667355637976,-4,01/11/2022 22:20:37,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,BEGIN QUESTIONNAIRE,
2,1667355694255,02/11/2022 02:21:34,1667355694138,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,visionproblems,No
3,1667355694364,02/11/2022 02:21:34,1667355694140,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,visionproblems-quantised,2
4,1667355694364,02/11/2022 02:21:34,1667355694140,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,response-3,No
5,1667355694364,02/11/2022 02:21:34,1667355694140,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,response-3-quantised,2
6,1667355694364,02/11/2022 02:21:34,1667355694140,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,light,No
7,1667355694364,02/11/2022 02:21:34,1667355694140,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,light-quantised,2
8,1667355694364,02/11/2022 02:21:34,1667355694140,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,camerause,Yes
9,1667355694364,02/11/2022 02:21:34,1667355694140,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,camerause-quantised,1
10,1667355694364,02/11/2022 02:21:34,1667355694140,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,camera_brand,n/a
11,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,distancefromscreen,15 inches
12,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,lookphone,0
13,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,response-1,0
14,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,envdistraction,Yes
15,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,envdistraction-quantised,1
16,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,response-2,Somewhat
17,1667355694364,02/11/2022 02:21:34,1667355694141,-4,01/11/2022 22:21:34,77588,10,questionnaire-6fn4,,24946087,BLIND,7368527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,1440x820,,ET_Data_Quality,3,No,help,where exactly the camera should be placed
